test	machine	time	rows	dataset	matches	ndistinct	build	prefetch	table_size	index_size	scan_type	caching	run	value	nfound	cost	duration	point_cheapest	indexscan	bitmapscan	seqscan
btree-sort	xeon	1688058972	100000000	cycle	1	100000000	patched	0	4347827	274194	bitmapscan	uncached	5	80365232	2	5810929.96	7006.898	f	0.63	6240321.92	6094706.97
btree-sort	xeon	1688058762	100000000	cycle	1	100000000	patched	0	4347827	274194	indexscan	uncached	1	13931001	2	0.63	11.913	t	0.63	6240321.92	6094706.97
btree-sort	xeon	1688058864	100000000	cycle	1	100000000	patched	0	4347827	274194	indexscan	uncached	2	27206195	2	0.63	11.529	t	0.63	6240321.92	6094706.97
btree-sort	xeon	1688058912	100000000	cycle	1	100000000	patched	0	4347827	274194	indexscan	uncached	3	48924714	2	0.63	12.205	t	0.63	6240321.92	6094706.97
btree-sort	xeon	1688058943	100000000	cycle	1	100000000	patched	0	4347827	274194	indexscan	uncached	4	63117897	2	0.63	13.521	t	0.63	6240321.92	6094706.97
btree-sort	xeon	1688058971	100000000	cycle	1	100000000	patched	0	4347827	274194	indexscan	uncached	5	84878410	2	0.63	11.334	t	0.63	6240321.92	6094706.97
btree-sort	xeon	1688058820	100000000	cycle	1	100000000	patched	0	4347827	274194	seqscan	uncached	1	638735	2	6094706.97	22703.296	f	0.63	6240321.92	6094706.97
btree-sort	xeon	1688054429	100000000	cycle	10	10000000	master	0	4347827	115352	bitmapscan	uncached	1	858026	11	8437685.64	30203.113	f	13.85	7088567.26	7395738.98
btree-sort	xeon	1688054534	100000000	cycle	10	10000000	master	0	4347827	115352	bitmapscan	uncached	2	3688333	11	7536916.14	21150.639	f	13.85	7088567.26	7395738.98
btree-sort	xeon	1688054577	100000000	cycle	10	10000000	master	0	4347827	115352	bitmapscan	uncached	3	5037014	11	7088567.26	16511.985	f	13.85	7088567.26	7395738.98
btree-sort	xeon	1688054611	100000000	cycle	10	10000000	master	0	4347827	115352	bitmapscan	uncached	4	7019391	11	6426708.7	9973.24	f	13.85	7088567.26	7395738.98
btree-sort	xeon	1688054632	100000000	cycle	10	10000000	master	0	4347827	115352	bitmapscan	uncached	5	8955315	11	5779663.31	3691.663	f	13.85	7088567.26	7395738.98
btree-sort	xeon	1688054425	100000000	cycle	10	10000000	master	0	4347827	115352	indexscan	uncached	1	1710650	11	13.85	15.477	t	13.85	7088567.26	7395738.98
btree-sort	xeon	1688054532	100000000	cycle	10	10000000	master	0	4347827	115352	indexscan	uncached	2	3123676	11	13.85	14.179	t	13.85	7088567.26	7395738.98
btree-sort	xeon	1688054576	100000000	cycle	10	10000000	master	0	4347827	115352	indexscan	uncached	3	4450330	11	13.85	15.133	t	13.85	7088567.26	7395738.98
btree-sort	xeon	1688054610	100000000	cycle	10	10000000	master	0	4347827	115352	indexscan	uncached	4	7531054	11	13.86	14.566	t	13.85	7088567.26	7395738.98
btree-sort	xeon	1688054631	100000000	cycle	10	10000000	master	0	4347827	115352	indexscan	uncached	5	9572634	11	13.96	12.843	t	13.85	7088567.26	7395738.98
btree-sort	xeon	1688054489	100000000	cycle	10	10000000	master	0	4347827	115352	seqscan	uncached	1	1730355	11	7395738.98	22374.763	f	13.85	7088567.26	7395738.98
btree-sort	xeon	1688054907	100000000	cycle	10	10000000	patched	0	4347827	115352	bitmapscan	uncached	1	296759	11	8612531.23	31392.219	f	13.85	7027886.09	7634421.62
btree-sort	xeon	1688055015	100000000	cycle	10	10000000	patched	0	4347827	115352	bitmapscan	uncached	2	3482933	11	7604927.1	21307.453	f	13.85	7027886.09	7634421.62
btree-sort	xeon	1688055058	100000000	cycle	10	10000000	patched	0	4347827	115352	bitmapscan	uncached	3	5211315	11	7027886.09	16107.642	f	13.85	7027886.09	7634421.62
btree-sort	xeon	1688055091	100000000	cycle	10	10000000	patched	0	4347827	115352	bitmapscan	uncached	4	7292863	11	6336969.17	9193.917	f	13.85	7027886.09	7634421.62
btree-sort	xeon	1688055110	100000000	cycle	10	10000000	patched	0	4347827	115352	bitmapscan	uncached	5	9936580	11	696640.15	301.111	f	13.85	7027886.09	7634421.62
btree-sort	xeon	1688054906	100000000	cycle	10	10000000	patched	0	4347827	115352	indexscan	uncached	1	1286821	11	13.85	13.331	t	13.85	7027886.09	7634421.62
btree-sort	xeon	1688055012	100000000	cycle	10	10000000	patched	0	4347827	115352	indexscan	uncached	2	2978947	11	13.85	13.79	t	13.85	7027886.09	7634421.62
btree-sort	xeon	1688055056	100000000	cycle	10	10000000	patched	0	4347827	115352	indexscan	uncached	3	4504145	11	13.85	14.236	t	13.85	7027886.09	7634421.62
btree-sort	xeon	1688055090	100000000	cycle	10	10000000	patched	0	4347827	115352	indexscan	uncached	4	6972601	11	13.86	13.956	t	13.85	7027886.09	7634421.62
btree-sort	xeon	1688055109	100000000	cycle	10	10000000	patched	0	4347827	115352	indexscan	uncached	5	8126081	11	13.87	12.829	t	13.85	7027886.09	7634421.62
btree-sort	xeon	1688054969	100000000	cycle	10	10000000	patched	0	4347827	115352	seqscan	uncached	1	593679	11	7634421.62	22452.809	f	13.85	7027886.09	7634421.62
btree-sort	xeon	1688057084	100000000	cycle	100	1000000	master	0	4347827	83632	bitmapscan	uncached	1	95560	101	9864337.44	29057.036	f	134.78	8341768.75	9349168.34
btree-sort	xeon	1688057187	100000000	cycle	100	1000000	master	0	4347827	83632	bitmapscan	uncached	2	265039	101	9031515.59	23775.774	f	134.78	8341768.75	9349168.34
btree-sort	xeon	1688057235	100000000	cycle	100	1000000	master	0	4347827	83632	bitmapscan	uncached	3	408267	101	8341768.75	19349.9	f	134.78	8341768.75	9349168.34
btree-sort	xeon	1688057274	100000000	cycle	100	1000000	master	0	4347827	83632	bitmapscan	uncached	4	689630	101	6975975.81	10295.486	f	134.78	8341768.75	9349168.34
btree-sort	xeon	1688057295	100000000	cycle	100	1000000	master	0	4347827	83632	bitmapscan	uncached	5	918798	101	5728818.99	3040.296	f	134.78	8341768.75	9349168.34
btree-sort	xeon	1688057080	100000000	cycle	100	1000000	master	0	4347827	83632	indexscan	uncached	1	152900	101	134.75	27.296	t	134.78	8341768.75	9349168.34
btree-sort	xeon	1688057185	100000000	cycle	100	1000000	master	0	4347827	83632	indexscan	uncached	2	246900	101	134.76	26.025	t	134.78	8341768.75	9349168.34
btree-sort	xeon	1688057233	100000000	cycle	100	1000000	master	0	4347827	83632	indexscan	uncached	3	401522	101	134.78	27.942	t	134.78	8341768.75	9349168.34
btree-sort	xeon	1688057272	100000000	cycle	100	1000000	master	0	4347827	83632	indexscan	uncached	4	632683	101	134.83	26.853	t	134.78	8341768.75	9349168.34
btree-sort	xeon	1688057294	100000000	cycle	100	1000000	master	0	4347827	83632	indexscan	uncached	5	880512	101	135.1	24.343	t	134.78	8341768.75	9349168.34
btree-sort	xeon	1688057140	100000000	cycle	100	1000000	master	0	4347827	83632	seqscan	uncached	1	17245	101	9349168.34	22833.205	f	134.78	8341768.75	9349168.34
btree-sort	xeon	1688057561	100000000	cycle	100	1000000	patched	0	4347827	83632	bitmapscan	uncached	1	165265	101	9521223.95	27210.117	f	134.79	7920568.36	8936102.61
btree-sort	xeon	1688057659	100000000	cycle	100	1000000	patched	0	4347827	83632	bitmapscan	uncached	2	262592	101	9042486.28	24835.999	f	134.79	7920568.36	8936102.61
btree-sort	xeon	1688057709	100000000	cycle	100	1000000	patched	0	4347827	83632	bitmapscan	uncached	3	495598	101	7920568.36	17006.201	f	134.79	7920568.36	8936102.61
btree-sort	xeon	1688057743	100000000	cycle	100	1000000	patched	0	4347827	83632	bitmapscan	uncached	4	669677	101	7074640.82	11243.682	f	134.79	7920568.36	8936102.61
btree-sort	xeon	1688057766	100000000	cycle	100	1000000	patched	0	4347827	83632	bitmapscan	uncached	5	929735	101	5401278.03	2725.207	f	134.79	7920568.36	8936102.61
btree-sort	xeon	1688057560	100000000	cycle	100	1000000	patched	0	4347827	83632	indexscan	uncached	1	139790	101	134.75	24.977	t	134.79	7920568.36	8936102.61
btree-sort	xeon	1688057657	100000000	cycle	100	1000000	patched	0	4347827	83632	indexscan	uncached	2	227667	101	134.76	26.968	t	134.79	7920568.36	8936102.61
btree-sort	xeon	1688057707	100000000	cycle	100	1000000	patched	0	4347827	83632	indexscan	uncached	3	514593	101	134.79	27.383	t	134.79	7920568.36	8936102.61
btree-sort	xeon	1688057742	100000000	cycle	100	1000000	patched	0	4347827	83632	indexscan	uncached	4	620283	101	134.82	28.358	t	134.79	7920568.36	8936102.61
btree-sort	xeon	1688057765	100000000	cycle	100	1000000	patched	0	4347827	83632	indexscan	uncached	5	886740	101	135.12	24.208	t	134.79	7920568.36	8936102.61
btree-sort	xeon	1688057613	100000000	cycle	100	1000000	patched	0	4347827	83632	seqscan	uncached	1	127633	101	8936102.61	22660.665	f	134.79	7920568.36	8936102.61
btree-sort	xeon	1688053157	100000000	cycle	1000	100000	master	0	4347827	89315	bitmapscan	uncached	1	3272	1001	11765903.79	33837.335	f	1343.24	8228451.29	10172768.38
btree-sort	xeon	1688053269	100000000	cycle	1000	100000	master	0	4347827	89315	bitmapscan	uncached	2	36874	1001	9603820.06	23581.113	f	1343.24	8228451.29	10172768.38
btree-sort	xeon	1688053316	100000000	cycle	1000	100000	master	0	4347827	89315	bitmapscan	uncached	3	57386	1001	8228451.29	16821.752	f	1343.24	8228451.29	10172768.38
btree-sort	xeon	1688053349	100000000	cycle	1000	100000	master	0	4347827	89315	bitmapscan	uncached	4	67359	1001	7577396.46	12828.714	f	1343.24	8228451.29	10172768.38
btree-sort	xeon	1688053373	100000000	cycle	1000	100000	master	0	4347827	89315	bitmapscan	uncached	5	99191	1001	1073401.77	1119.391	f	1343.24	8228451.29	10172768.38
btree-sort	xeon	1688053153	100000000	cycle	1000	100000	master	0	4347827	89315	indexscan	uncached	1	13430	1001	1342.71	123.238	t	1343.24	8228451.29	10172768.38
btree-sort	xeon	1688053266	100000000	cycle	1000	100000	master	0	4347827	89315	indexscan	uncached	2	30880	1001	1342.85	144.202	t	1343.24	8228451.29	10172768.38
btree-sort	xeon	1688053314	100000000	cycle	1000	100000	master	0	4347827	89315	indexscan	uncached	3	55740	1001	1343.24	144.394	t	1343.24	8228451.29	10172768.38
btree-sort	xeon	1688053347	100000000	cycle	1000	100000	master	0	4347827	89315	indexscan	uncached	4	62467	1001	1343.45	143.296	t	1343.24	8228451.29	10172768.38
btree-sort	xeon	1688053372	100000000	cycle	1000	100000	master	0	4347827	89315	indexscan	uncached	5	86044	1001	1345.6	121.069	t	1343.24	8228451.29	10172768.38
btree-sort	xeon	1688053223	100000000	cycle	1000	100000	master	0	4347827	89315	seqscan	uncached	1	16553	1001	10172768.38	22658.432	f	1343.24	8228451.29	10172768.38
btree-sort	xeon	1688053662	100000000	cycle	1000	100000	patched	0	4347827	89315	bitmapscan	uncached	1	9454	1001	11365123.01	32541.945	f	1342.97	9130925.36	10609355.68
btree-sort	xeon	1688053770	100000000	cycle	1000	100000	patched	0	4347827	89315	bitmapscan	uncached	2	31922	1001	9922613.62	24904.055	f	1342.97	9130925.36	10609355.68
btree-sort	xeon	1688053819	100000000	cycle	1000	100000	patched	0	4347827	89315	bitmapscan	uncached	3	43902	1001	9130925.36	21357.359	f	1342.97	9130925.36	10609355.68
btree-sort	xeon	1688053860	100000000	cycle	1000	100000	patched	0	4347827	89315	bitmapscan	uncached	4	70443	1001	7380434.32	12255.868	f	1342.97	9130925.36	10609355.68
btree-sort	xeon	1688053884	100000000	cycle	1000	100000	patched	0	4347827	89315	bitmapscan	uncached	5	92199	1001	5773612.98	4492.265	f	1342.97	9130925.36	10609355.68
btree-sort	xeon	1688053661	100000000	cycle	1000	100000	patched	0	4347827	89315	indexscan	uncached	1	10347	1001	1342.69	121.449	t	1342.97	9130925.36	10609355.68
btree-sort	xeon	1688053767	100000000	cycle	1000	100000	patched	0	4347827	89315	indexscan	uncached	2	23846	1001	1342.79	148.527	t	1342.97	9130925.36	10609355.68
btree-sort	xeon	1688053817	100000000	cycle	1000	100000	patched	0	4347827	89315	indexscan	uncached	3	40869	1001	1342.97	144.026	t	1342.97	9130925.36	10609355.68
btree-sort	xeon	1688053859	100000000	cycle	1000	100000	patched	0	4347827	89315	indexscan	uncached	4	76726	1001	1344.21	144.234	t	1342.97	9130925.36	10609355.68
btree-sort	xeon	1688053883	100000000	cycle	1000	100000	patched	0	4347827	89315	indexscan	uncached	5	99018	1001	1388.75	120.575	t	1342.97	9130925.36	10609355.68
btree-sort	xeon	1688053724	100000000	cycle	1000	100000	patched	0	4347827	89315	seqscan	uncached	1	8393	1001	10609355.68	22551.023	f	1342.97	9130925.36	10609355.68
btree-sort	xeon	1688055639	100000000	cycle	10000	10000	master	0	4347827	84864	bitmapscan	uncached	1	1299	10001	12586349.01	36105.703	f	13423.86	9151933.53	12404463.61
btree-sort	xeon	1688055753	100000000	cycle	10000	10000	master	0	4347827	84864	bitmapscan	uncached	2	2958	10001	11242310.85	36744.122	f	13423.86	9151933.53	12404463.61
btree-sort	xeon	1688055818	100000000	cycle	10000	10000	master	0	4347827	84864	bitmapscan	uncached	3	5528	10001	9151933.53	33319.735	f	13423.86	9151933.53	12404463.61
btree-sort	xeon	1688055870	100000000	cycle	10000	10000	master	0	4347827	84864	bitmapscan	uncached	4	6113	10001	8689075.94	28919.794	f	13423.86	9151933.53	12404463.61
btree-sort	xeon	1688055917	100000000	cycle	10000	10000	master	0	4347827	84864	bitmapscan	uncached	5	9189	10001	5978313.62	10783.913	f	13423.86	9151933.53	12404463.61
btree-sort	xeon	1688055634	100000000	cycle	10000	10000	master	0	4347827	84864	indexscan	uncached	1	1507	10001	13419.34	1090.844	t	13423.86	9151933.53	12404463.61
btree-sort	xeon	1688055750	100000000	cycle	10000	10000	master	0	4347827	84864	indexscan	uncached	2	3728	10001	13421.33	1100.223	t	13423.86	9151933.53	12404463.61
btree-sort	xeon	1688055814	100000000	cycle	10000	10000	master	0	4347827	84864	indexscan	uncached	3	5318	10001	13423.86	1160.124	t	13423.86	9151933.53	12404463.61
btree-sort	xeon	1688055867	100000000	cycle	10000	10000	master	0	4347827	84864	indexscan	uncached	4	6051	10001	13425.72	1137.787	t	13423.86	9151933.53	12404463.61
btree-sort	xeon	1688055913	100000000	cycle	10000	10000	master	0	4347827	84864	indexscan	uncached	5	8894	10001	13457.26	1121.58	t	13423.86	9151933.53	12404463.61
btree-sort	xeon	1688055706	100000000	cycle	10000	10000	master	0	4347827	84864	seqscan	uncached	1	478	10001	12404463.61	22709.765	f	13423.86	9151933.53	12404463.61
btree-sort	xeon	1688056256	100000000	cycle	10000	10000	patched	0	4347827	84864	bitmapscan	uncached	1	1718	10001	12248279.23	37801.62	f	13424.45	9918478.87	11588664.38
btree-sort	xeon	1688056370	100000000	cycle	10000	10000	patched	0	4347827	84864	bitmapscan	uncached	2	3593	10001	10730918.29	35606.123	f	13424.45	9918478.87	11588664.38
btree-sort	xeon	1688056432	100000000	cycle	10000	10000	patched	0	4347827	84864	bitmapscan	uncached	3	4607	10001	9918478.87	34717.019	f	13424.45	9918478.87	11588664.38
btree-sort	xeon	1688056489	100000000	cycle	10000	10000	patched	0	4347827	84864	bitmapscan	uncached	4	7699	10001	7353129.99	20697.79	f	13424.45	9918478.87	11588664.38
btree-sort	xeon	1688056521	100000000	cycle	10000	10000	patched	0	4347827	84864	bitmapscan	uncached	5	9776	10001	3019347.37	7352.949	f	13424.45	9918478.87	11588664.38
btree-sort	xeon	1688056254	100000000	cycle	10000	10000	patched	0	4347827	84864	indexscan	uncached	1	107	10001	13418.54	1084.925	t	13424.45	9918478.87	11588664.38
btree-sort	xeon	1688056367	100000000	cycle	10000	10000	patched	0	4347827	84864	indexscan	uncached	2	3477	10001	13421.03	1179.724	t	13424.45	9918478.87	11588664.38
btree-sort	xeon	1688056428	100000000	cycle	10000	10000	patched	0	4347827	84864	indexscan	uncached	3	5562	10001	13424.45	1102.416	t	13424.45	9918478.87	11588664.38
btree-sort	xeon	1688056486	100000000	cycle	10000	10000	patched	0	4347827	84864	indexscan	uncached	4	7328	10001	13431.62	1178.354	t	13424.45	9918478.87	11588664.38
btree-sort	xeon	1688056518	100000000	cycle	10000	10000	patched	0	4347827	84864	indexscan	uncached	5	9228	10001	13476.84	1091.509	t	13424.45	9918478.87	11588664.38
btree-sort	xeon	1688056323	100000000	cycle	10000	10000	patched	0	4347827	84864	seqscan	uncached	1	1622	10001	11588664.38	22530.514	f	13424.45	9918478.87	11588664.38
btree-sort	xeon	1688059518	100000000	cycle	100000	1000	master	0	4347827	84643	bitmapscan	uncached	1	161	100001	13712783.74	33662.643	f	134215.66	11341377.62	13831582.34
btree-sort	xeon	1688059639	100000000	cycle	100000	1000	master	0	4347827	84643	bitmapscan	uncached	2	387	100001	11502927.23	38300.358	f	134215.66	11341377.62	13831582.34
btree-sort	xeon	1688059712	100000000	cycle	100000	1000	master	0	4347827	84643	bitmapscan	uncached	3	402	100001	11341377.62	41078.357	f	134215.66	11341377.62	13831582.34
btree-sort	xeon	1688059788	100000000	cycle	100000	1000	master	0	4347827	84643	bitmapscan	uncached	4	777	100001	7684962	36614.112	f	134215.66	11341377.62	13831582.34
btree-sort	xeon	1688059847	100000000	cycle	100000	1000	master	0	4347827	84643	bitmapscan	uncached	5	994	100001	986113.78	12328.08	f	134215.66	11341377.62	13831582.34
btree-sort	xeon	1688059503	100000000	cycle	100000	1000	master	0	4347827	84643	indexscan	uncached	1	70	100001	134181.27	10198.236	t	134215.66	11341377.62	13831582.34
btree-sort	xeon	1688059626	100000000	cycle	100000	1000	master	0	4347827	84643	indexscan	uncached	2	222	100001	134191.63	10280.262	t	134215.66	11341377.62	13831582.34
btree-sort	xeon	1688059700	100000000	cycle	100000	1000	master	0	4347827	84643	indexscan	uncached	3	439	100001	134215.66	10057.183	t	134215.66	11341377.62	13831582.34
btree-sort	xeon	1688059776	100000000	cycle	100000	1000	master	0	4347827	84643	indexscan	uncached	4	785	100001	134350.12	10224.542	t	134215.66	11341377.62	13831582.34
btree-sort	xeon	1688059834	100000000	cycle	100000	1000	master	0	4347827	84643	indexscan	uncached	5	920	100001	134720.16	10192.141	t	134215.66	11341377.62	13831582.34
btree-sort	xeon	1688059581	100000000	cycle	100000	1000	master	0	4347827	84643	seqscan	uncached	1	66	100001	13831582.34	22705.625	f	134215.66	11341377.62	13831582.34
btree-sort	xeon	1688060192	100000000	cycle	100000	1000	patched	0	4347827	84643	bitmapscan	uncached	1	129	100001	14054589.75	35533.833	f	134221.88	10219902.62	12848785.04
btree-sort	xeon	1688060314	100000000	cycle	100000	1000	patched	0	4347827	84643	bitmapscan	uncached	2	230	100001	13021773.79	32281.319	f	134221.88	10219902.62	12848785.04
btree-sort	xeon	1688060387	100000000	cycle	100000	1000	patched	0	4347827	84643	bitmapscan	uncached	3	521	100001	10219902.62	39169.537	f	134221.88	10219902.62	12848785.04
btree-sort	xeon	1688060457	100000000	cycle	100000	1000	patched	0	4347827	84643	bitmapscan	uncached	4	701	100001	8434840	38745.198	f	134221.88	10219902.62	12848785.04
btree-sort	xeon	1688060520	100000000	cycle	100000	1000	patched	0	4347827	84643	bitmapscan	uncached	5	948	100001	5075641.11	22812.141	f	134221.88	10219902.62	12848785.04
btree-sort	xeon	1688060181	100000000	cycle	100000	1000	patched	0	4347827	84643	indexscan	uncached	1	165	100001	134187.27	10092.439	t	134221.88	10219902.62	12848785.04
btree-sort	xeon	1688060302	100000000	cycle	100000	1000	patched	0	4347827	84643	indexscan	uncached	2	300	100001	134198.48	10090.997	t	134221.88	10219902.62	12848785.04
btree-sort	xeon	1688060374	100000000	cycle	100000	1000	patched	0	4347827	84643	indexscan	uncached	3	479	100001	134221.88	10207.046	t	134221.88	10219902.62	12848785.04
btree-sort	xeon	1688060444	100000000	cycle	100000	1000	patched	0	4347827	84643	indexscan	uncached	4	775	100001	134341.14	10218.067	t	134221.88	10219902.62	12848785.04
